VTD,B02001e1,B02008e1,B02009e1,B02010e1,B02011e1,B02012e1,B02013e1,B03002e1,B03003e1,B17017e1,B17021e1,B19301e1,C17002e1,VTD.1,ID
421015505PHILADELPHIA WD 55 PCT 05,896.089769007,651.445156531,125.367674858,0.0,47.7107750473,0.0,117.246691871,896.089769007,896.089769007,328.950435705,896.089769007,19645.5162141,896.089769007,421015505PHILADELPHIA WD 55 PCT 05,6585
421015506PHILADELPHIA WD 55 PCT 06,767.941949825,473.478428057,220.521834123,0.0,28.6468258115,0.0,99.7278699737,767.941949825,767.941949825,387.514424675,747.020341785,14452.5118447,747.020341785,421015506PHILADELPHIA WD 55 PCT 06,6586
421015507PHILADELPHIA WD 55 PCT 07,1170.07151231,680.481828839,225.372801876,0.0,0.0,0.0,290.327080891,1170.07151231,1170.07151231,387.76905041,1170.07151231,21954.101993,1170.07151231,421015507PHILADELPHIA WD 55 PCT 07,6587
421015508PHILADELPHIA WD 55 PCT 08,919.3894081,674.84023142,35.3333333333,0.0,172.54917668,0.0,36.6666666667,919.3894081,919.3894081,329.174454829,919.3894081,23792.0663106,919.3894081,421015508PHILADELPHIA WD 55 PCT 08,6588
421015509PHILADELPHIA WD 55 PCT 09,763.769565217,638.769565217,125.0,0.0,0.0,0.0,0.0,763.769565217,763.769565217,250.289565217,763.769565217,18306.9269565,763.769565217,421015509PHILADELPHIA WD 55 PCT 09,6589
421015510PHILADELPHIA WD 55 PCT 10,828.943925234,666.826435247,0.0,0.0,73.1174899866,0.0,89.0,828.943925234,828.943925234,283.158878505,828.943925234,21671.2670227,828.943925234,421015510PHILADELPHIA WD 55 PCT 10,6590
421015511PHILADELPHIA WD 55 PCT 11,799.367993703,682.926202658,33.5402985075,0.0,48.0955223881,0.0,34.8059701493,799.367993703,799.367993703,245.104765221,799.367993703,21658.7180376,799.367993703,421015511PHILADELPHIA WD 55 PCT 11,6591
421015512PHILADELPHIA WD 55 PCT 12,1074.29666315,863.533341733,47.623741189,0.0,65.7816433735,0.0,97.3579368513,1074.29666315,1074.29666315,350.103265247,1074.29666315,17936.7867689,1074.29666315,421015512PHILADELPHIA WD 55 PCT 12,6592
421015513PHILADELPHIA WD 55 PCT 13,658.747409529,658.747409529,0.0,0.0,0.0,0.0,0.0,658.747409529,658.747409529,260.422140068,658.747409529,16291.2519865,658.747409529,421015513PHILADELPHIA WD 55 PCT 13,6593
421015514PHILADELPHIA WD 55 PCT 14,979.741309625,979.741309625,0.0,0.0,0.0,0.0,0.0,979.741309625,979.741309625,339.799975091,979.741309625,20572.4813155,979.741309625,421015514PHILADELPHIA WD 55 PCT 14,6594
421015515PHILADELPHIA WD 55 PCT 15,1178.74171563,1178.74171563,0.0,0.0,0.0,0.0,0.0,1178.74171563,1178.74171563,379.488319624,1178.74171563,22957.3397415,1178.74171563,421015515PHILADELPHIA WD 55 PCT 15,6595
421015516PHILADELPHIA WD 55 PCT 16,1010.08215997,887.895327516,32.5492283129,0.0,16.5337470908,0.0,73.1038570522,1010.08215997,1010.08215997,349.539777154,1010.08215997,15374.82202,1010.08215997,421015516PHILADELPHIA WD 55 PCT 16,6596
421015517PHILADELPHIA WD 55 PCT 17,946.729651272,818.489847983,54.8158594997,0.0,7.92242048099,0.0,65.5015233083,946.729651272,946.729651272,322.672305185,946.729651272,13854.3784287,946.729651272,421015517PHILADELPHIA WD 55 PCT 17,6597
421015518PHILADELPHIA WD 55 PCT 18,911.29872897,772.70852048,66.1876263504,0.0,0.0,0.0,72.4025821388,911.29872897,911.29872897,309.257620171,911.29872897,12694.4700044,911.29872897,421015518PHILADELPHIA WD 55 PCT 18,6598
421015519PHILADELPHIA WD 55 PCT 19,871.30424258,789.473102209,13.2189141856,0.0,40.2094240838,0.0,28.4028021016,871.30424258,871.30424258,330.985155097,863.262357763,14110.3564244,863.262357763,421015519PHILADELPHIA WD 55 PCT 19,6599
421015520PHILADELPHIA WD 55 PCT 20,963.00808308,843.678127498,34.9912434326,0.0,9.15482423336,0.0,75.1838879159,963.00808308,963.00808308,338.350515801,961.177118234,15958.3557455,961.177118234,421015520PHILADELPHIA WD 55 PCT 20,6600
421016501PHILADELPHIA WD 65 PCT 01,1078.99654159,979.867106136,30.2604019746,0.0,73.4712901789,0.0,0.0,1078.99654159,1078.99654159,391.558951255,1078.99654159,21539.7412006,1078.99654159,421016501PHILADELPHIA WD 65 PCT 01,6601
421016502PHILADELPHIA WD 65 PCT 02,934.387818001,814.891940172,59.5041482899,0.0,68.3894728398,0.0,0.0,934.387818001,934.387818001,344.425912866,934.387818001,28951.110168,934.387818001,421016502PHILADELPHIA WD 65 PCT 02,6602
421016503PHILADELPHIA WD 65 PCT 03,1431.96777251,760.100473934,463.831279621,21.8559241706,96.3279620853,0.0,89.8521327014,1431.96777251,1431.96777251,461.402843602,1431.96777251,10827.5867299,1431.96777251,421016503PHILADELPHIA WD 65 PCT 03,6603
421016504PHILADELPHIA WD 65 PCT 04,679.758639116,655.185852333,5.7619047619,0.0,18.8108820211,0.0,0.0,679.758639116,679.758639116,335.213172426,671.589063057,13652.0946592,671.589063057,421016504PHILADELPHIA WD 65 PCT 04,6604
421016505PHILADELPHIA WD 65 PCT 05,676.795900939,535.79675491,66.3945345858,0.0,74.6046114432,0.0,0.0,676.795900939,676.795900939,263.0794193,676.795900939,5722.78052946,676.795900939,421016505PHILADELPHIA WD 65 PCT 05,6605
421016506PHILADELPHIA WD 65 PCT 06,642.238034491,420.520789943,139.109796383,5.14407582938,56.3155050368,0.0,21.1478672986,642.238034491,642.238034491,227.234645723,642.238034491,5129.1408534,642.238034491,421016506PHILADELPHIA WD 65 PCT 06,6606
421016507PHILADELPHIA WD 65 PCT 07,5626.06874028,1909.51052167,3297.16404501,30.9536381198,88.2486488041,0.0,380.204121056,5626.06874028,5626.06874028,642.038697898,1299.97541275,31603.1776141,1299.97541275,421016507PHILADELPHIA WD 65 PCT 07,6607
421016508PHILADELPHIA WD 65 PCT 08,1176.41718696,1082.2934817,69.3149947618,0.0,55.4709541709,0.0,0.0,1176.41718696,1176.41718696,283.887448893,1139.12526899,18133.3013003,1139.12526899,421016508PHILADELPHIA WD 65 PCT 08,6608
421016509PHILADELPHIA WD 65 PCT 09,1017.90094777,806.771777022,139.813902115,0.0,77.5053339706,0.0,0.0,1017.90094777,1017.90094777,386.461811618,1016.0010684,11552.3165348,1016.0010684,421016509PHILADELPHIA WD 65 PCT 09,6609
421016510PHILADELPHIA WD 65 PCT 10,1843.46749226,1729.78328173,0.0,0.0,113.684210526,0.0,0.0,1843.46749226,1843.46749226,676.904024768,1843.46749226,21777.5851393,1843.46749226,421016510PHILADELPHIA WD 65 PCT 10,6610
421016511PHILADELPHIA WD 65 PCT 11,1361.65215778,1012.29766417,357.621614698,0.648422408242,7.94367357989,0.0,7.96458467482,1361.65215778,1361.65215778,465.909514754,1265.67653723,22305.0224011,1265.67653723,421016511PHILADELPHIA WD 65 PCT 11,6611
421016512PHILADELPHIA WD 65 PCT 12,3523.70336361,795.982041697,2456.01489641,27.4469277574,36.7398583387,0.0,262.831294269,3523.70336361,3523.70336361,197.067104823,548.178572887,17712.2272389,548.178572887,421016512PHILADELPHIA WD 65 PCT 12,6612
421016513PHILADELPHIA WD 65 PCT 13,863.457761875,732.43563883,103.280248554,8.28541001065,4.54424242424,0.0,25.1861614498,863.457761875,863.457761875,308.721754048,863.457761875,23236.5161218,863.457761875,421016513PHILADELPHIA WD 65 PCT 13,6613
42101502PHILADELPHIA WD 05 PCT 02,815.618069969,771.902162199,24.9672129636,0.0,18.2869679231,0.0,1.0300061237,815.618069969,815.618069969,437.744216105,810.462344778,82884.6387718,810.462344778,42101502PHILADELPHIA WD 05 PCT 02,6614
42101503PHILADELPHIA WD 05 PCT 03,741.626120359,680.686299616,24.7208706786,0.0,36.218950064,0.0,0.0,741.626120359,741.626120359,513.389244558,741.626120359,57957.2189501,741.626120359,42101503PHILADELPHIA WD 05 PCT 03,6615
42101504PHILADELPHIA WD 05 PCT 04,1087.81192047,985.056905926,40.426379562,0.0,75.9438152384,12.8101942136,0.0,1087.81192047,1087.81192047,588.46793171,1087.81192047,75000.1182149,1087.81192047,42101504PHILADELPHIA WD 05 PCT 04,6616
42101505PHILADELPHIA WD 05 PCT 05,985.802302421,681.521238604,79.0678705239,0.0,256.151464898,0.0,0.0,985.802302421,985.802302421,614.780638255,985.802302421,68143.8226329,985.802302421,42101505PHILADELPHIA WD 05 PCT 05,6617
42101506PHILADELPHIA WD 05 PCT 06,1067.09483952,889.242000212,26.4404988236,0.0,148.875737268,0.0,2.53660322108,1067.09483952,1067.09483952,625.774319945,981.13217481,42723.3452026,981.13217481,42101506PHILADELPHIA WD 05 PCT 06,6618
42101507PHILADELPHIA WD 05 PCT 07,1138.813471,1030.23916819,28.25,13.7965116279,66.5277911802,0.0,0.0,1138.813471,1138.813471,737.219772267,1138.813471,41857.1555052,1138.813471,42101507PHILADELPHIA WD 05 PCT 07,6619
42101508PHILADELPHIA WD 05 PCT 08,1049.99785924,928.572728191,36.9953450303,4.53779069767,76.1736653344,0.0,12.2679802956,1049.99785924,1049.99785924,682.931104318,1049.99785924,49505.9928797,1049.99785924,42101508PHILADELPHIA WD 05 PCT 08,6620
421011055PHILADELPHIA WD 05 PCT 09,1058.85082483,888.774255824,14.0811455847,0.0,140.896992609,0.0,15.0984308131,1058.85082483,1058.85082483,801.992395632,1058.85082483,69242.2200785,1058.85082483,421011055PHILADELPHIA WD 05 PCT 09,6621
421011065PHILADELPHIA WD 05 PCT 10,374.149141917,293.523925578,46.2068587473,3.06634205721,34.4183575911,0.0,0.0,374.149141917,374.149141917,198.643666062,374.064575321,22366.3286079,374.064575321,421011065PHILADELPHIA WD 05 PCT 10,6622
42101511PHILADELPHIA WD 05 PCT 11,1621.53616362,1280.01876381,188.141768946,0.0,148.34854448,0.0,5.0270863836,1621.53616362,1621.53616362,895.771488441,1451.17379173,46526.2388343,1451.17379173,42101511PHILADELPHIA WD 05 PCT 11,6623
42101512PHILADELPHIA WD 05 PCT 12,1374.48684438,821.675765502,216.86012731,0.234435379991,333.777844262,0.0,19.1316236694,1374.48684438,1374.48684438,779.084241764,1084.63101762,55002.1328166,1084.63101762,42101512PHILADELPHIA WD 05 PCT 12,6624
42101513PHILADELPHIA WD 05 PCT 13,546.232209738,101.902621723,11.9550561798,0.85393258427,434.936329588,2.56179775281,0.0,546.232209738,546.232209738,286.06741573,546.232209738,9158.99625468,546.232209738,42101513PHILADELPHIA WD 05 PCT 13,6625
42101514PHILADELPHIA WD 05 PCT 14,741.95503123,653.549301215,31.3771877486,2.66569767442,42.4612754053,0.0,11.9015691869,741.95503123,741.95503123,461.475867847,741.95503123,59021.1567056,741.95503123,42101514PHILADELPHIA WD 05 PCT 14,6626
42101515PHILADELPHIA WD 05 PCT 15,525.829854656,437.088268669,65.8437552814,4.62260677467,26.1690709578,0.0,10.3751840943,525.829854656,525.829854656,248.025628335,522.953565996,16845.0822328,522.953565996,42101515PHILADELPHIA WD 05 PCT 15,6627
421011075PHILADELPHIA WD 05 PCT 16,738.311715183,654.733283547,53.2799267148,0.0,23.2943866095,0.0,8.83632896709,738.311715183,738.311715183,485.797573422,738.311715183,31657.8737174,738.311715183,421011075PHILADELPHIA WD 05 PCT 16,6628
42101517PHILADELPHIA WD 05 PCT 17,1344.27342323,1002.32210865,246.159183291,20.4952135493,76.9775127279,0.0,69.6637697914,1344.27342323,1344.27342323,628.449249881,1327.63639014,29474.9260311,1327.63639014,42101517PHILADELPHIA WD 05 PCT 17,6629
42101518PHILADELPHIA WD 05 PCT 18,1720.53969136,1622.91257342,51.0820980146,0.0,56.5996035493,11.9398180546,0.0,1720.53969136,1720.53969136,900.234580119,1715.73663792,124516.164105,1715.73663792,42101518PHILADELPHIA WD 05 PCT 18,6630
42101519PHILADELPHIA WD 05 PCT 19,1048.35110647,980.195251447,33.4318670735,0.0,34.7239879507,6.42843419789,0.0,1048.35110647,1048.35110647,650.88246277,1047.3098851,90863.7122509,1047.3098851,42101519PHILADELPHIA WD 05 PCT 19,6631
42101520PHILADELPHIA WD 05 PCT 20,471.266978923,411.365339578,48.2880562061,0.0,17.7259953162,0.0,0.0,471.266978923,471.266978923,225.548009368,471.266978923,20547.4847775,471.266978923,42101520PHILADELPHIA WD 05 PCT 20,6632
421012009PHILADELPHIA WD 20 PCT 09,1235.24505276,479.475189757,639.095703218,8.75236220472,37.8143672258,0.0,88.5432571222,1235.24505276,1235.24505276,323.956936258,836.919462204,3697.46418325,836.919462204,421012009PHILADELPHIA WD 20 PCT 09,6633
421012010PHILADELPHIA WD 20 PCT 10,844.080685049,153.289335461,628.163069134,0.0,8.55072463768,0.0,54.0775558167,844.080685049,844.080685049,334.36540688,844.080685049,9014.33738616,844.080685049,421012010PHILADELPHIA WD 20 PCT 10,6634
421012101PHILADELPHIA WD 21 PCT 01,824.635969656,710.635247985,72.5577000407,5.71010248902,46.2199002652,0.0,14.934114202,824.635969656,824.635969656,392.384572982,804.883361608,40168.5689077,804.883361608,421012101PHILADELPHIA WD 21 PCT 01,6635
421012102PHILADELPHIA WD 21 PCT 02,925.63196286,815.099310163,87.9251299758,0.0,13.7612612613,0.0,12.0759911894,925.63196286,925.63196286,484.598741012,925.63196286,36097.6701366,925.63196286,421012102PHILADELPHIA WD 21 PCT 02,6636
421012103PHILADELPHIA WD 21 PCT 03,744.158394931,652.175290391,39.2059134108,0.0,52.7771911299,0.0,0.0,744.158394931,744.158394931,339.281942978,744.158394931,22024.6758184,744.158394931,421012103PHILADELPHIA WD 21 PCT 03,6637
421012104PHILADELPHIA WD 21 PCT 04,604.79080335,519.538421106,73.6577876496,0.0,11.5945945946,0.0,0.0,604.79080335,604.79080335,332.397995863,604.79080335,27833.9176981,604.79080335,421012104PHILADELPHIA WD 21 PCT 04,6638
421012105PHILADELPHIA WD 21 PCT 05,1090.82185724,982.628015906,99.1381644751,15.5240174672,6.46834061135,0.0,0.0,1090.82185724,1090.82185724,601.969706765,1084.35351663,33714.3801261,1084.35351663,421012105PHILADELPHIA WD 21 PCT 05,6639
421012106PHILADELPHIA WD 21 PCT 06,837.326656394,689.63174114,142.739599384,4.95531587057,0.0,0.0,0.0,837.326656394,837.326656394,403.741140216,837.326656394,51631.3405239,837.326656394,421012106PHILADELPHIA WD 21 PCT 06,6640
421012107PHILADELPHIA WD 21 PCT 07,723.668721109,714.651771957,8.08012326656,0.936825885978,0.0,0.0,0.0,723.668721109,723.668721109,431.771956857,723.668721109,37993.8952234,723.668721109,421012107PHILADELPHIA WD 21 PCT 07,6641
421012108PHILADELPHIA WD 21 PCT 08,835.425158117,778.313422347,44.4940267041,7.30498945889,6.64089950808,0.0,5.97680955727,835.425158117,835.425158117,409.743499649,835.425158117,20455.9627547,835.425158117,421012108PHILADELPHIA WD 21 PCT 08,6642
421012109PHILADELPHIA WD 21 PCT 09,936.826717532,791.7875983,29.5134223472,2.34996486297,88.2696650269,0.0,27.2560318576,936.826717532,936.826717532,424.230713114,936.826717532,32209.9139444,936.826717532,421012109PHILADELPHIA WD 21 PCT 09,6643
421012110PHILADELPHIA WD 21 PCT 10,478.467285083,450.223010021,18.157270657,0.0,0.0,0.0,10.0870044053,478.467285083,478.467285083,270.523458012,478.467285083,36117.6171146,478.467285083,421012110PHILADELPHIA WD 21 PCT 10,6644
421012111PHILADELPHIA WD 21 PCT 11,600.010419568,550.609776606,37.6909423435,2.10785824345,0.0,0.0,9.60184237462,600.010419568,600.010419568,284.691178428,600.010419568,47092.3383413,600.010419568,421012111PHILADELPHIA WD 21 PCT 11,6645
421012112PHILADELPHIA WD 21 PCT 12,703.123848516,693.150460594,0.0,0.0,0.0,0.0,9.97338792221,703.123848516,703.123848516,336.601842375,703.123848516,28704.2415558,703.123848516,421012112PHILADELPHIA WD 21 PCT 12,6646
